10 February 2021 08:53
Wow! Saham ANTM Masuk Daftar MSCI, ACES Terdepak
 - Perusahaan global yang membuat indeks yaitu MSCI Inc. mengumumkan hasil kajian termutakhir dari MSCI Global Standard Index, termasuk MSCI Indonesia Index pada 9 Februari 2021. Implementasinya mulai akan berlaku pada 26 Februari 2021. Pengumuman penghuni baru MSCI Indonesia ini memang sudah ditunggu-tunggu pasar mengingat MSCI menjadi salah satu acuan melihat saham-saham unggulan yang menjadi pilihan investasi. Sebagai informasi MSCI Inc, yang dulunya bernama Morgan Stanley Capital International dan MSCI Barra, adalah pembuat indeks dari mulai pasar saham, pasar obligasi, pasar  , dan perangkat analisis pasar keuangan lain. Dari rilis terbaru index MSCI tersebut, saham PT Aneka Tambang Tbk (ANTM) resmi masuk ke dalam anggota MSCI Indonesia Index, sedangkan saham PT Ace Hardware Tbk (ACES) keluar dari indeks tersebut. Di kawasan Asia, penambahan terbaru paling banyak di MSCI Global Standard Index tersebut adalah China, di mana 14 saham baru masuk ke dalam indeks tersebut dan 3 saham keluar dari indeks tersebut. Secara lebih rinci, di kawasan Asia, update terbaru dari MSCI Global Standard Index diantaranya penambahan 1 emiten di Indonesia, penambahan 1 di Taiwan, dan 14 di China. Sedangkan yang didepak antara lain 1 di Indonesia, 1 di Taiwan, dan 3 di China.
10 February 2021 11:28
Duit Gede! MIND ID Disebut Jajaki Pinjaman Sindikasi Rp10,5 T
 - Holding BUMN pertambangan yakni PT Indonesia Asahan Aluminium (Inalum) atau Mining Industry Indonesia (MIND ID) dikabarkan tengah menjajaki pinjaman sindikasi sebesar US$ 750 juta atau setara dengan Rp 10,5 triliun (kurs Rp 14.000/US$).  Sumber tersebut menyatakan, s Seperti diketahui, MIND ID juga menerbitkan obligasi sebesar US$ 4 miliar pada November 2018 untuk membeli divestasi saham PT Freeport Indonesia.  Dari jumlah obligasi tersebut, US$ 3,8 miliar untuk membayar divestasi saham Freeport dan US$ 150 juta digunakan untuk transaksi dan kontribusi belanja modal dalam pengembangan tambang bawah tanah PTFI pada 2019-2020. Adapun tingkat kupon dan jatuh tempo obligasi tersebut berbeda-beda yakni: - US$ 1 miliar dengan kupon 5,23% dan jatuh tempo pada 2021. - US$ 1,25 miliar dengan kupon 5,71% dan jatuh tempo pada 2023. - US$ 1 miliar dengan kupon 6,53% dan jatuh tempo pada 2028. - US$ 750 juta dengan kupon 6,75% dan jatuh tempo pada 2048.
11 February 2021 11:16
Komisaris Antam Borong Saham ANTM Rp 1 M, Cuan Berapa ya?
 - Komisaris PT Aneka Tambang Tbk (ANTM) Arif Baharudin membeli sebanyak 400.000 saham ANTM dengan tujuan investasi langsung dengan harga Rp 2.500/saham dan mengeluarkan dana Rp 1 miliar. Situs Antam mencatat, Arid d iangkat sebagai Komisaris sejak 24 April 2019 berdasarkan Keputusan Rapat Umum Pemegang Saham.
15 February 2021 08:05
Target Turun, Antam Genjot Produksi 1,37 Ton Emas Tahun Ini
 - Perusahaan pertambangan mineral BUMN, PT Aneka Tambang Tbk (ANTM) tahun ini berfokus pada pertumbuhan kinerja produksi dan penjualan komoditas utama, yakni feronikel, bijih nikel, emas dan bijih bauksit. Dalam keterangan resminya, perusahaan menargetkan produksi emas sepanjang 2021 sebanyak 1,37 ton emas dari tambang Pongkor (Bogor, Jawa Barat) dan Cibaliung (Banten) dan target penjualan sebanyak 18 ton emas. Sebagai perbandingan, tahun lalu secara akumulatif, capaian kinerja   produksi dan penjualan emas Antam sepanjang 2020 masing-masing sebesar 1.672 kg atau 1,67 ton (53.756 t oz) dan 21.797 kg atau 21,79 ton (700.789 t oz). Artinya target tahun ini target produksi turun 17,9% dan target penjualan turun 17,39%. Penjualan emas 2020 ini turun sebesar 36% dari tahun sebelumnya yakni sebesar 34.023 kg. Sedangkan, dari sisi produksi juga terkoreksi 17% dari tahun sebelumnya yakni 1,963 kg dari tambang yang sama. Fokus perusahaan di tahun ini untuk emas adalah pengembangan basis pelanggan logam mulia dalam negeri seiring dengan kesadaran masyarakat dalam berinvestasi emas dan permintaan emas domestik. Sedangkan untuk produksi dan penjualan feronikel tahun ini ditargetkan sebanyak 26 ribu ton nikel dalam feronikel (TNi). Target ini tak jauh berbeda dari capaian produksi dan penjualan di tahun lalu yang masing-masing 25.970 TNi dan 26.163 TNi. "Target produksi tersebut sejalan dengan optimalisasi produksi pabrik feronikel Pomalaa di Sulawesi Tenggara," tulis keterangan perusahaan, dikutip Senin (15/2/2021). Selanjutnya untuk komoditas bijih nikel tahun ini ditargetkan dapat diproduksi sebanyak 8,44 juta wet metric ton (wmt). Jumlah produksi ini naik signifikan 77% dari capaian produksi   perusahaan di 2020 yang sebanyak 4,76 juta wmt. Peningkatan produksi bijih nikel ini sebagai bahan baku feronikel untuk dijual di pasar domestik. Untuk target penjualannya diharapkan bisa mencapai 6,71 juta wmt, naik 104% dibandingkan dengan tahun sebelumnya yang sebanyak 3,30 juta wmt. Kenaikan penjualan ini seiring dengan outlook pertumbuhan industri pengolahan dalam negeri. Terakhir adalah target penjualan bauksit yang diharapkan sebanyak 3 juta wmt, tumbuh 93% dibanding 1,55 juta wmt di tahun lalu. Bauksit ini akan digunakan sebagai bahan baku produksi alumina dan penjualan ke pihak ketiga dengan target penjualan sebanyak 2,73 juta wmt, naik 122% dibanding realisasi tahun lalu yang sebanyak 1,23 juta wmt.
15 February 2021 09:35
Wow! Komisaris Antam Jual Semua Sahamnya, Cuan Hampir Rp 4 M
 - Komisaris PT Aneka Tambang Tbk (ANTM) Arif Baharudin melaporkan telah menjual seluruh saham Antam yang dimilikinya pada 10 Februari 2021 lalu. Dari penjualan tersebut, Arif berhasil mengantongi dana senilai Rp 3,96 miliar. Berdasarkan keterbukaan informasi yang dirilis perusahaan, sebelumnya Arif memiliki 1,390 juta saham Antam atau dengan kepemilikan sebanyak 0,0058%. Penjualan ini dilakukan di harga Rp 2.850/saham dengan tujuan transaksi adalah trading. Dengan penjualan ini maka saat ini Arif sudah tak lagi memiliki saham di Antam. Pekan lalu, Arif baru saja memborong sebanyak 400.000 saham ANTM dengan tujuan investasi langsung dengan harga Rp 2.500/saham dan mengeluarkan dana Rp 1 miliar. Berdasarkan surat pemberitahuan kepada Bursa Efek Indonesia (BEI), Arif melakukan pembelian pada 2 Februari lalu. Situs Antam mencatat, Arid diangkat sebagai Komisaris sejak 24 April 2019 berdasarkan Keputusan Rapat Umum Pemegang Saham. Sebelum diangkat sebagai Komisaris di Antam, dia menjabat sebagai Kepala Pusat Analisis dan Harmonisasi Kebijakan, Sekretariat Jenderal (2013-2015), Sekretaris Badan Kebijakan Fiskal (2015-2017), dan Staf Ahli Bidang Kebijakan dan Regulasi Jasa Keuangan dan Pasar Modal (2017-sekarang). Dia memiliki pendidikan di Universitas Brawijaya lulus di tahun 1991 dan memperoleh Magister Business Administration dari University of Denver - Daniels College of Business di tahun 1998. Dia tidak memiliki hubungan afiliasi dengan anggota Dewan Komisaris lainnya dan pemegang saham utama.
04 January 2021 13:19
Diborong Kaesang Lagi, Saham Antam Melesat 7,5%
 - Putra Bungsu Presiden Joko Widodo, Kaesang Pangarep, kembali mengumumkan menambah portofolio investasi pada saham PT Aneka Tambang Tbk (ANTM). Dalam akun twitter pribadinya Kaesang menyampaikan hal tersebut. Ia menyampaikan hal tersebut setelah, salah satu akun netizen @morningkixxx menanyakan apakah masih menahan saham ANTM setelah sempat dibeli beberapa waktu lalu. "Pagi tadi nambah muatan saya di $ANTM," balas Kaesang melalui akun twitternya, yang di posting hari ini, Senin (4/1/2021). Pada Selasa (15/12/2020), Kaesang sempat menyebutkan saham ANTM dalam postingan di akun Twitternya. Hari ini harga saham ANTM menguat 7,49% ke level 2.080/unit. Nilai transaksi saham ini mencapai Rp, 1,23 triliun dengan volume 613,78 juta saham. Kaesang adalah seorang pengusaha, pemilik PT Harapan Bangsa Kita atau Hebat, yang merupakan induk usaha dari bisnis food and beverage yang dijalankan Kaesang. Brand makanan tersebut antara lain, Sang Pisang, Yang Ayam, Ternakopi, Siap Mas, Let's Toast and Enigma Camp. Selain itu, melalui perusahaan ini Kaesang membuka kemitraan bisnis untuk para pelaku usaha mikro, kecil dan menengah (UMKM).
31 December 2020 13:45
Lumayan! Emas Antam Tahun Ini Cuan 35%, Tahun Depan Borong?
Harga emas batangan produksi PT Aneka Tambang (Antam), menjadi salah satu aset investasi yang bersinar di tahun 2020. Tahun yang dikenang oleh umat manusia akibat pandemi penyakit virus corona (Covid-19) yang melanda dunia. Pandemi yang tidak pernah terjadi sepanjang sejarah dunia modern tersebut telah membuat perekonomian global masuk ke jurang resesi. Pandemi Covid-19 menjadi alasan utama harga emas Antam meroket di tahun ini. Harga emas Antam bahkan mencapai rekor tertinggi sepanjang masa pada 7 Agustus lalu. Saat itu, emas satuan 1 gram dibanderol Rp 1.065.000/batang, atau melesat nyaris 50% sejak awal tahun atau secara   (YtD). Namun, sejak mencapai rekor tersebut harga emas Antam perlahan terus menurun. Pada Kamis (30/12/2020) kemarin, satuan 1 gram dibanderol Rp 965.000/batang, sehingga sepanjang tahun ini mampu membukukan penguatan 35,34%. Pergerakan harga emas Antam tentunya mengikuti pergerakan harga emas dunia. Tetapi kenaikan emas antam lebih besar, sebab ada faktor rupiah yang juga mempengaruhi harga emas Antam. Rupiah membukukan pelemahan di tahun ini. Harga emas dunia dibanderol dengan dolar AS, saat kurs Mata Uang Garuda melemah harganya menjadi lebih mahal ketika dikonversi ke rupiah. Sehingga saat harga emas dunia naik dan rupiah melemah, maka harga emas Antam akan naik berlipat-lipat. Tetapi secara garis besar, arah pergerakan emas Antam akan mengekor emas dunia. Harga emas dunia juga mencetak rekor tertinggi sepanjang masa US$ 2.072,49/troy ons pada 7 Agustus lalu. Tetapi setelahnya perlahan-lahan harganya mulai menurun, hingga berada di kisaran US$ 1.893/troy ons kemarin. Jika dilihat dari posisi akhir 2019 hingga ke level tersebut, emas melesat nyaris 25%, menjadi kenaikan terbesar sejak tahun 2010, saat itu logam mulia ini meroket nyaris 30%.  Pandemi Covid-19, yang membuat perekonomian global masuk ke jurang resesi membuat bank sentral dan pemerintah di berbagai negara menggelontorkan stimulus fiskal dan moneter, yang menjadi "bahan bakar" emas untuk menguat. Dari semua negara, bank sentral AS (Federal Reserve/The Fed) dan Pemerintah AS di bawah Presiden Donald Trump menjadi yang paling sensasional dalam menggelontorkan stimulus fiskal dan moneter. Di bulan Maret, The Fed membabat habis suku bunganya dari 1,75% menjadi 0,25%, atau dipangkas 150 basis poin (bps). Tidak hanya itu, The Fed di bawah komando sang ketua Jerome Powell juga menggelontorkan stimulus moneter dengan program pembelian aset (quantitative easing/QE) dengan nilai tak terbatas, artinya berapapun akan dikucurkan selama diperlukan oleh perekonomian. Sementara itu, pemerintah AS menggelontorkan stimulus fiskal senilai US$ 2 triliun di bulan Maret yang disebut CARES Act. Stimulus tersebut menjadi yang terbesar sepanjang sejarah, nilainya bahkan setara dengan 2 kali produk domestik bruto (PDB) Indonesia. Stimulus moneter dan fiskal tersebut membuat perekonomian AS banjir likuiditas, dan emas diuntungkan dari 2 sisi. Yang pertama, stimulus moneter dan fiskal membuat jumlah uang beredar di AS bertambah, dan nilai dolar AS pun melemah. Emas dunia dibanderol dengan dolar AS, saat mata uang Paman Sam tersebut melemah, maka harganya akan lebih murah bagi pemegang mata uang lainnya. Alhasil permintaan berpotensi meningkat, harganya melesat. Yang kedua, emas secara tradisional dianggap sebagai aset lindung nilai terhadap inflasi. Stimulus moneter dan fiskal tersebut berpotensi memicu inflasi yang tinggi, sehingga permintaan emas sebagai aset lindung inflasi meningkat. Dua hal tersebut membuat harga emas mampu bersinar di tahun pandemi 2020.
07 January 2021 14:19
Luar Biasa! Nilai Transaksi Saham Antam Tembus Rp 4,11 T
 - Saham PT Aneka Tambang Tbk (ANTM) belakangan ini tampaknya diburu investor. Selain harga yang naik terus, nilai dan volume transaksi saham ini sangat besar.  Pada perdagangan hari ini, Kamis (7/1), data BEI mencatat, nilai transaksi saham Antam tercatat mencapai Rp 3,95 triliun atau hampir Rp 4 triliun. Volume saham yang ditransaksikan mencapai 1,6 miliar saham dan harga saham Antam naik 21,17%. Pukul 14.17 WIB, saham Antam melesat 19% di level Rp 2.740/saham dengan kapitalisasi pasar Rp 64 triliun, dan nilai transaksi akhirnya tembus Rp 4,11 triliun dengan volume 1,66 miliar saham. Kenaikan saham Antam ini terjadi di tengah sentimen kenaikan harga komoditas nikel. Harga komoditas ini diperkirakan bisa mencapai harga US$ 20.000 ton.  Nikel merupakan salah satu logam hasil tambang yang digunakan untuk berbagai keperluan. Di pasar dikenal ada dua jenis nikel yaitu nikel kelas I dan kelas II. Nikel kelas II banyak digunakan untuk pembuatan stainless steel, sementara kelas I digunakan untuk produk lain seperti komponen baterai mobil listrik. Sentimen makin maraknya penggunaan mobil listrik dan tren penjualan mobil listrik yang meningkat membuat harga nikel mengalami kenaikan yang pesat. Outlook harga nikel untuk tahun 2021 pun positif sebagaimana disampaikan DBS. DBS dalam laporannya menyebut harga nikel tahun ini bakal bullish dan tembus ke atas US$ 20.000/ton. Hal tersebut karena ditopang oleh adanya defisit pasokan nikel di saat permintaan sedang naik-naiknya. Tren ini terutama terjadi untuk nikel kelas I yang banyak digunakan untuk baterai mobil listrik. Proyeksi DBS, permintaan nikel kelas I akan tumbuh 5,9% setiap tahunnya sampai 2025. Untuk periode yang sama pasokan nikel kelas I hanya tumbuh 3,3%. Sementara itu, untuk nikel Kelas II keseimbangan di pasar tetap terjaga tahun ini, bahkan hingga 2025 seiring dengan kuatnya peningkatan kapasitas nikel pig iron (NPI) di Indonesia mengimbangi penurunan produksi Cina dan pertumbuhan permintaan nikel untuk stainless steel. Lebih lanjut DBS memprediksi volume penjualan mobil listrik akan naik 24% per tahun secara compounding (CAGR) ke 22,3 juta unit pada tahun 2030. Kenaikan penjualan mobil listrik tentu akan mengerek permintaan nikel kelas I seiring dengan minat yang tinggi untuk penggunaan baterai yang menggunakan nikel. Permintaan nikel untuk baterai mobil listrik akan tumbuh sebesar 32% (CAGR ) pada 2019-2030 sehingga meningkatkan konsumsi nikel untuk baterai yang dapat diisi ulang hingga 24% per tahun menjadi 1,27 juta ton pada tahun 2030. "Oleh karena itu, kami memperkirakan kontribusi baterai isi ulang terhadap konsumsi nikel akan meningkat hingga 30% pada 2030 dari hanya 5% pada 2019." tulis DBS dalam laporannya.
07 January 2021 07:07
Duh! Harga Emas Naik, 6 Saham Emiten Emas Rontok Semuanya
1. J Resources Asia Pasifik (PSAB), saham -4,55% Rp 252, 3 bulan 31,94% 2. Merdeka Gold Copper (MDKA), saham -2,93% Rp 2.650, 3 bulan +70,42% 3. Wilton Makmur Indonesia (SQMI), saham -2,66% Rp 366, 3 bulan 120,48%  5. Hartadinata Abadi (HRTA), saham -1,55% Rp 254, 3 bulan +30,93%
07 January 2021 19:34
Wow! Transaksi Saham Antam Rekor Rp 5 T, Gegara Kaesang?
Sepanjang kuartal III-2020, laba tahun berjalan Antam mencapai Rp 750,95 miliar, melesat 105% dari laba tahun berjalan periode kuartal II-2020 sebesar Rp 366,66 miliar.
08 January 2021 11:02
IHSG Capai 6.200, Bilang Makasi Dulu ke 5 Saham Blue Chip Ini
1. Aneka Tambang (ANTM), transaksi Rp 1,6 T, saham +1,92% Rp 2.650 2. Telkom Indonesia (TLKM), transaksi Rp 746,5 M, saham +5,01% Rp 3.560 3. PGN (PGAS), transaksi Rp 608,6 M, saham +5,41% Rp 1.655 4. Waskta Beton (WSBP), transaksi Rp 428,6 M, saham +4,55% Rp 322 5. Bank BRISyariah (BRIS), transaksi Rp 417 M, saham +7,01% Rp 2.900 Dari global, tiga indeks utama di bursa Wall Street AS ditutup meroket pada perdagangan Kamis waktu AS (7/1/2021) atau Jumat pagi waktu Indonesia (8/1/2021). Secara fundamental,  mencatatkan laba bersih Rp 835,78 miliar pada 9 bulan pertama tahun 2020 atau per September 2020, naik 3,28% dari periode yang sama tahun 2019 sebesar Rp 641,51 miliar.
08 January 2021 11:10
Gokil! Jelang Sesi I Berakhir, Transaksi Saham ANTM Rp 1,8 T
 - Saham PT Aneka Tambang Tbk (ANTM) pada perdagangan Jumat (8/1/2021), jelang berakhirnya sesi I pagi sudah ditransaksikan investor hingga Rp 1,8 triliun.  Nikel merupakan salah satu logam hasil tambang yang digunakan untuk berbagai keperluan. Di pasar dikenal ada dua jenis nikel yaitu nikel kelas I dan kelas II.  Nikel kelas II banyak digunakan untuk pembuatan stainless steel, sementara kelas I digunakan untuk produk lain seperti komponen baterai mobil listrik. Sentimen makin maraknya tren penggunaan mobil listrik dan tren penjualan mobil listrik yang meningkat membuat harga nikel mengalami kenaikan yang pesat.   harga nikel untuk tahun 2021 pun positif. DBS dalam laporannya menyebut harga nikel tahun ini bakal bullish dan tembus ke atas US$ 20.000/ton. Hal tersebut karena ditopang oleh adanya defisit pasokan nikel di saat permintaan sedang naik-naiknya. Tren ini terutama terjadi untuk nikel kelas I yang banyak digunakan untuk baterai mobil listrik. Proyeksi DBS, permintaan nikel kelas I akan tumbuh 5,9% setiap tahunnya sampai 2025. Untuk periode yang sama pasokan nikel kelas I hanya tumbuh 3,3%. Sementara itu, untuk nikel Kelas II keseimbangan di pasar tetap terjaga tahun ini, bahkan hingga 2025 seiring dengan kuatnya peningkatan kapasitas nikel pig iron (NPI) di Indonesia mengimbangi penurunan produksi Cina dan pertumbuhan permintaan nikel untuk stainless steel. Lebih lanjut DBS memprediksi volume penjualan mobil listrik akan naik 24% per tahun secara compounding (CAGR) ke 22,3 juta unit pada tahun 2030. Kenaikan penjualan mobil listrik tentu akan mengerek permintaan nikel kelas I seiring dengan minat yang tinggi untuk penggunaan baterai yang menggunakan nikel. Permintaan nikel untuk baterai mobil listrik akan tumbuh sebesar 32% (CAGR ) pada 2019-2030 sehingga meningkatkan konsumsi nikel untuk baterai yang dapat diisi ulang hingga 24% per tahun menjadi 1,27 juta ton pada tahun 2030. "Oleh karena itu, kami memperkirakan kontribusi baterai isi ulang terhadap konsumsi nikel akan meningkat hingga 30% pada 2030 dari hanya 5% pada 2019." tulis DBS dalam laporannya.
09 January 2021 15:00
Saham Antam Diserbu Investor, Nilai Transaksinya Meledak
- Saham PT Aneka Tambang (ANTM) pekan ini benar-benar menjadi incaran investor. Hal tersebut tampak dari akumulasi nilai transaksi saham Antamdengan jumlah yang sangat besar. Dalam sepekan, total nilai transaksi saham Antamberdasarkan data BEImencapai Rp 13,8 triliun. Dengan volume saham yang ditransaksikan mencapai 5,8 miliar lembar saham. Dalam periode yang sama sama, harga saham Antamtercatat melesat 34,37%. Jika dihitung dalam kurun waktu satu bulan, saham Antammelesat hingga 108,84%, dalam tiga bulan 263% dan dalam enam bulan terakhir 329%. Apa sebenarnya pemicu kenaikan tinggi saham Antam? Benarkah cuitan putra bungsu Presiden JokoWidodo(Jokowi), KaesangPangarep, menjadi pemicu aksi borong investor pada saham Antam? Secara fundamental, rasanya memang tidak ada kaitan postinganKaesang, yang memperkenalkan istilah Sangmology, dengan pergerakan harga saham Antam. Namun harus diakui, kicauan Kaesangtersebut membuat investor mulai menyimak potensi kinerja Antamdi masa yang akan datang. Apalagi Indonesia, sedang berupaya untuk menjadi pemain utama di industri baterai listrik, yang bahan baku utamanya adalah nikel yang diproduksi Antam. Terkait kicauan Kaesang di saham Antam,Kunto Hendraprawoko, SVP Sekretaris Perusahaan Antam, menjelaskan bahwa perseroan tidak memiliki kerja sama dengan media atau influencer dalam melakukan promosi saham perusahaan, menambahkan bahwa perusahaan saat ini fokus dalam penjualan beberapa produk tambang andalannya. "Perseroan senantiasa fokus pada optimalisasi kinerja produksi dan penjualan komoditas utama nikel, emas, dan bauksit, melalui penerapan protokol kesehatan yang konsisten," katanya, dalam keterbukaan informasi di BEI, Kamis (7/1/2021). Di tahun 2021, tegasnya, Antam juga terus meningkatkan nilai tambah produk, serta melaksanakan implementasi kebijakan strategis terkait dengan pengelolaan biaya yang tepat dan efisien serta dijalankan beriringan dengan situasi pandemi Covid-19 untuk dapat terus mencatatkan kinerja positif bagi para shareholder dan stakeholder.
11 January 2021 07:52
10 Saham Paling Ramai Trading Sepekan, Lah kok BUMN Semua?
1. Antam (ANTM), transaksi Rp 13,9 T, saham +34,37% di Rp 2.600 2. PGN (PGAS), transaksi Rp 4 T, saham -0,91% Rp 1.640 3. Telkom Indonesia (TLKM), Rp 3,9 T, saham +7,85% Rp 3.570 4. Bank BRISyariah (BRIS), transaksi Rp 3,6 T, saham +27,11% Rp 2.860 5. Waskita Karya (WSKT), transaksi Rp 3,2 T, saham +14,58% Rp 1.650 6. Bank Central Asia (BBCA), transaksi Rp 2,7 T, saham +4,14% Rp 35.250 7. Bank BRI (BBRI), transaksi Rp 2,7 T, saham +5,28% Rp 4.390 8. Vale Indonesia (INCO), transaksi Rp 2,3 T, saham +27,45% Rp 6.500 9. Kimia Farma (KAEF), transaksi Rp 2,3 T, saham +26,47% Rp 5.375 10. Timah (TINS), transaksi Rp 2 T, saham +22,22% Rp 1.815
11 January 2021 08:32
Saham ANTM Sedang Meledak-ledak, Bagaimana Valuasinya?
 - Saham PT Aneka Tambang Tbk (ANTM) pada perdagangan Jumat (8/1/2021) ditutup stagnan di level Rp 2.600/saham. Sehari sebelumnya, ANTM melesat 17,12% ke level yang sama, yakni Rp 2.600/saham.  Dalam sepekan, harga saham ANTM tercatat melesat 34,37%. Jika dihitung dalam kurun waktu satu bulan, saham ANTM melesat hingga 108,84%, dalam tiga bulan 263% dan dalam enam bulan terakhir 329%. Sedangkan, total nilai transaksi ANTM dalam sepekan mencapai Rp 13,8 triliun. Dengan volume saham yang ditransaksikan mencapai 5,8 miliar lembar saham. Lalu bagaimana valuasinya? Price to earning ratio (PER) saham Antam saat ini berada pada level 56,07 kali. Sementara itu nilai buku per saham sekitar 788, artinya PBV nya sekitar 3,3 kali.  Faktor pendorong melesatnya harga saham ANTM pada pekan kemarin adalah sentimen kenaikan harga komoditas nikel. Harga komoditas ini diperkirakan bisa mencapai harga US$ 20.000 ton.  Nikel merupakan salah satu logam hasil tambang yang digunakan untuk berbagai keperluan. Di pasar dikenal ada dua jenis nikel yaitu nikel kelas I dan kelas II. Nikel kelas II banyak digunakan untuk pembuatan stainless steel, sementara kelas I digunakan untuk produk lain seperti komponen baterai mobil listrik. Sentimen makin maraknya tren penggunaan mobil listrik dan tren penjualan mobil listrik yang meningkat membuat harga nikel mengalami kenaikan yang pesat.   harga nikel untuk tahun 2021 pun positif. DBS dalam laporannya menyebut harga nikel tahun ini bakal   dan tembus ke atas US$ 20.000/ton.  Hal tersebut karena ditopang oleh adanya defisit pasokan nikel di saat permintaan sedang naik-naiknya. Tren ini terutama terjadi untuk nikel kelas I yang banyak digunakan untuk baterai mobil listrik. Proyeksi DBS, permintaan nikel kelas I akan tumbuh 5,9% setiap tahunnya sampai 2025. Untuk periode yang sama pasokan nikel kelas I hanya tumbuh 3,3%. Sementara itu, untuk nikel Kelas II keseimbangan di pasar tetap terjaga tahun ini, bahkan hingga 2025 seiring dengan kuatnya peningkatan kapasitas   (NPI) di Indonesia mengimbangi penurunan produksi Cina dan pertumbuhan permintaan nikel untuk stainless steel. Lebih lanjut DBS memprediksi volume penjualan mobil listrik akan naik 24% per tahun secara   (CAGR) ke 22,3 juta unit pada tahun 2030. Kenaikan penjualan mobil listrik tentu akan mengerek permintaan nikel kelas I seiring dengan minat yang tinggi untuk penggunaan baterai yang menggunakan nikel. Permintaan nikel untuk baterai mobil listrik akan tumbuh sebesar 32% (CAGR) pada 2019-2030 sehingga meningkatkan konsumsi nikel untuk baterai yang dapat diisi ulang hingga 24% per tahun menjadi 1,27 juta ton pada tahun 2030. "Oleh karena itu, kami memperkirakan kontribusi baterai isi ulang terhadap konsumsi nikel akan meningkat hingga 30% pada 2030 dari hanya 5% pada 2019." tulis DBS dalam laporannya.
18 November 2020 07:07
Kabar dari Luhut, Saham ANTM-TINS-INCO Siap 'Meledak'!
Penguatan harga saham ANTM-TINS-INCO ini bukan baru terjadi. Kabar Holding Indonesia Battery memang sejak awal mampu mengerek harga saham ketiganya. "Bahkan ada kemungkinan kami meningkatkan target price kami untuk ANTM karena menurut kami ANTM akan mendapat banyak manfaat dari program perusahaan Holding Indonesia Battery. Target harga terakhir kami untuk ANTM ditetapkan pada Rp 960 per saham," kata Andy Wibowo Gunawan, analis riset PT Mirae Asset Sekuritas Indonesia, dikutip Rabu (18/11). Target harga tersebut memang sudah terlewati, mengingat riset Andy dirilis pada 2 November lalu. Sebelumnya, Menteri BUMN Erick Thohir menyebut dua produsen baterai   (EV) terbesar dunia saat ini tengah berminat bergabung dalam rencana hilirisasi nikel Indonesia melalui pembangunan pabrik baterai EV. Proyek pabrik baterai kendaraan listrik ini diperkirakan akan bernilai sebesar US$ 20 miliar (Rp 296 triliun, asumsi kurs Rp 14.800/US$). Nilainya lebih besar dari perkiraan MIND ID yakni sebesar US$ 12 miliar.
16 November 2020 08:36
Gokil, Stok Mau Habis! Ini Jenis Emas Antam Paling Laris
Pada perdagangan Sabtu lalu (14/11/20), harga emas Antam ukuran 1 gram yang lumrah dijadikan acuan naik Rp 7.000 setelah terkoreksi parah 3 hari berturut-turut dan menutup pekan lalu dengan koreksi 1,89% ke level harga Rp 985.000/gram.
19 November 2020 06:02
10 Saham Paling Rame Ditransaksikan, BUMN Sapu Bersih!
I Antam (ANTM) Telkom (TLKM) Bank BRI (BBRI), PGN (PGAS), Bank Mandiri (BMRI) Bank BRISyariah (BRIS) Garuda Indonesia (GIAA) Timah (TINS) Pada perdagangan kemarin, saham yang paling banyak dilego asing adalah PT Indah Kiat Pulp and Paper Tbk (INKP) dengan jual bersih sebesar Rp 79 miliar dan PT Bank Negara Indonesia Tbk (BBNI) yang mencatatkan net sell sebesar Rp 48 triliun. "Rekomendasi sell on strength Rp 394-406," jelasnya.
22 November 2020 09:09
Sabar...sabar! Harga Emas Antam Sepekan Ambrol Jadi Rp977.000
 - Harga emas Antam atau Logam Mulia Antam ditutup naik Rp 4.000 pada perdagangan terakhir Sabtu kemarin (21/11/2020) di level harga Rp 977.000/gram untuk harga acuan 1 gram.  Meski naik, namun harga emas Antam ini justru turun 0,81% dibandingkan dengan Sabtu pekan sebelumnya (14/11/2020) yang ketika itu bertengger di level  Berdasarkan situs resmi  , adapun harga 100 gram yang biasa menjadi patokan pasar juga berada di level harga Rp 91.912.000 atau Rp 919.120/gram. Pada pekan lalu, Pfizer mengumumkan vaksin buatannya efektif melawan virus corona.
03 December 2020 07:00
6 Saham 'Meledak' Saat IHSG Tembus ke Level 5.800
